source,source_job_id,job_title,company,location,location_area,searched_location,latitude,longitude,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,category_tag,description,created,redirect_url,company_address,location_display,coordinates_source,geocoded_display_name,location_status,distance_available
Adzuna,5816686651,Digital Marketing Executive,Smart Work Consultants,"Palayankottai, Tirunelveli","India, Tamil Nadu, Tirunelveli, Palayankottai",Tirunelveli,8.7256,77.69625,,,0,permanent,full_time,"PR, Advertising & Marketing Jobs",pr-advertising-marketing-jobs,"We are looking for a creative and performance-driven Digital Marketing Executive to strengthen our online presence, increase customer engagement, and drive sales through innovative digital marketing campaigns. The ideal candidate should have expertise in social media marketing, paid advertising, SEO, content creation, and campaign analytics , preferably in the Retail industry . Key Responsibilities ✔ Plan and execute digital marketing campaigns across social media and search platforms ✔ Manage …",2026-07-27T00:44:36Z,https://www.adzuna.in/details/5816686651?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli, Palayankottai","Palayankottai, Tirunelveli",Adzuna,,Coordinates from Adzuna,True
Adzuna,5804952105,Draftsman,Smart Work Consultants,"Palayankottai, Tirunelveli","India, Tamil Nadu, Tirunelveli, Palayankottai",Tirunelveli,8.7256,77.69625,,,0,permanent,full_time,Creative & Design Jobs,creative-design-jobs,"We are looking for a skilled and detail-oriented Draftsman to prepare accurate architectural drawings, construction layouts, and technical documentation. The ideal candidate should have strong expertise in AutoCAD, drafting standards, and coordination with architects and project teams . If you are passionate about transforming design concepts into precise technical drawings, we'd love to hear from you! Key Responsibilities: ✔ Prepare architectural and construction drawings using AutoCAD ✔ Devel…",2026-07-17T20:36:34Z,https://www.adzuna.in/details/5804952105?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli, Palayankottai","Palayankottai, Tirunelveli",Adzuna,,Coordinates from Adzuna,True
Adzuna,4686701233,Engineer,,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,,Engineering Jobs,engineering-jobs,"JOB AVAILABLE IN KUWAIT , SINGAPORE APPLY NOW  DEAR APPLICANT KINDLY SEND YOUR CV FOR URGENT EMPLOYMENT IN SINGAPORE & KUWAIT .WE ARE CURRENTLY RECRUITING OVERSEAS EMPLOYMENT FOR VARIOUS POSITIONS IN CIVIL , MECHANICAL , LOGISTIC MANAGER /SUPERVISOR . ANY BACHELLOR DEGREE INTERESTED APPLICANTS SHOULD SEND THEIR UPDATED CV TO OUR MAIL ID GIVEN BELOW. QUALIFICATION : B.COM ,M COM , CA ,BE/B TECH ,ME /M TECH ,CIVIL ,MECHANICAL ENGINEERING , DIPLOMA IN CIVIL ,MECH ENGINEERING , ANY BASIC DEGREE ,MB…",2024-05-10T07:38:24Z,https://www.adzuna.in/details/4686701233?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5817917308,Finance Executive,Varun Beverages Limited,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,,Accounting & Finance Jobs,accounting-finance-jobs,"Job Description We are seeking a Finance Executive to join our team. The ideal candidate will be responsible for managing financial processes, preparing reports, and providing analytical support to ensure the financial health of the organization. Responsibilities Prepare and analyze financial reports to assist management in decision making. Manage accounts payable and receivable processes to ensure timely payments and collections. Assist in budgeting and forecasting processes to align financial…",2026-07-28T07:44:29Z,https://www.adzuna.in/details/5817917308?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5534870548,Gold Loan Officer| Tirunelveli,CSB Bank,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,full_time,Sales Jobs,sales-jobs,"Description Business sourcing and relationship management of sourcing channels , Co-ordination with internal stakeholders, End to End process coordination of loan disbursement Responsibilities Managing and motivating the sales team towards achieving targets. Responsible for empanelment of new dealers and resource allocation. Ensuring process & documentation compliance, FI, agreement execution & credit approval. Hiring, training & development of sales team to achieve targeted numbers. Qualificat…",2025-12-09T23:52:59Z,https://www.adzuna.in/details/5534870548?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5717273123,Gold Loan Relationship Officer-LOANS AGAINST GOLD-Marketing Branches Operations,Kotak Mahindra Bank,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,full_time,Sales Jobs,sales-jobs,"Description We are looking for a motivated and customer-oriented Gold Loan Relationship Officer to drive business growth in the Loans Against Gold segment. The role involves sourcing new customers, managing existing relationships, and ensuring smooth processing of gold loan applications. The ideal candidate should have strong interpersonal skills, a sales mindset, and a good understanding of gold loan products and branch operations. Responsibilities Source new customers for gold loan products t…",2026-05-03T02:07:30Z,https://www.adzuna.in/details/5717273123?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,4686701174,Grinder Macine Operator,,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,,Trade & Construction Jobs,trade-construction-jobs,Industrial Grinder to do Piping and Structural material.Industrial Grinder to complete atleast 120 Inch Dia grinding per day,2024-05-10T07:38:24Z,https://www.adzuna.in/details/4686701174?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5832800938,Hiring Lab Technician (Male) - Trichy,Captalent Hr,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,,Scientific & QA Jobs,scientific-qa-jobs,"Responsibilities: Collect blood samples from patients or donors, either within the laboratory or via home collection visits. Conduct diagnostic tests and analyze samples using appropriate lab equipment and standard procedures. Maintain the laboratory environment , ensuring it remains clean, organized, and fully stocked with necessary tools, reagents, and equipment. Ensure adherence to safety and hygiene protocols during sample handling and lab operations. Document and report results accurately …",2026-08-08T07:34:31Z,https://www.adzuna.in/details/5832800938?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5744026744,Hypermarket Manager - Tirunelveli,Reliance Retail,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,,Retail Jobs,retail-jobs,"Hypermarket Manager Job Description The Manager will be responsible for leading and managing overall store operations, ensuring smooth functioning and achievement of business objectives. Key Responsibilities: Oversee end-to-end store operations, ensuring efficiency and compliance with company standards. Manage and drive the stores Profit & Loss (P&L) performance. Collaborate with internal and external stakeholders to support daily operations. Maintain high ethical standards and handle confident…",2026-05-29T05:57:00Z,https://www.adzuna.in/details/5744026744?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5822377444,IN_RBIN_Plant HSE Lead,Bosch Group,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,,HR & Recruitment Jobs,hr-jobs,"Job Description Oversee and ensure the formulation and implementation of HSE (Health, Safety & Environment) strategy according to the regional/global strategy in the entire value chain.",2026-07-31T19:13:42Z,https://www.adzuna.in/details/5822377444?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5845536900,IT Support & Systems Coordinator,2coms,"Sivagiri, Tirunelveli","India, Tamil Nadu, Tirunelveli, Sivagiri",Tirunelveli,9.36744,77.70605,500000.0,1000000.0,0,permanent,,IT Jobs,it-jobs,"Job Title: IT Support & Systems Coordinator Location: Udumalaipettai, Tamil Nadu Job Description We are looking for an experienced IT Support & Systems Coordinator to manage ERP systems, IT infrastructure, networks, cybersecurity, and CCTV surveillance operations in a manufacturing environment. The role involves supporting end users, coordinating with vendors, ensuring system uptime, and driving smooth ERP implementation and adoption across departments. Key Responsibilities Coordinate ERP imple…",2026-08-18T03:33:43Z,https://www.adzuna.in/details/5845536900?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli, Sivagiri","Sivagiri, Tirunelveli",Adzuna,,Coordinates from Adzuna,True
Adzuna,5840574751,Junior Process Analyst,Chaosology Technologies Private Limited,"Palayankottai, Tirunelveli","India, Tamil Nadu, Tirunelveli, Palayankottai",Tirunelveli,8.7256,77.69625,,,0,permanent,,IT Jobs,it-jobs,"The Junior Process Analyst is responsible for evaluating, designing, and improving IT processes to enhance efficiency, reduce costs, and support business objectives. This role involves analyzing current workflows, identifying process gaps, implementing best practices, and ensuring alignment with IT service management ( ITSM ) frameworks. Note: This is a Night Shift position. The analyst collaborates with IT teams and business stakeholders to drive automation, optimize service delivery, and ensu…",2026-08-13T23:08:27Z,https://www.adzuna.in/details/5840574751?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli, Palayankottai","Palayankottai, Tirunelveli",Adzuna,,Coordinates from Adzuna,True
Adzuna,4686704110,Medical Coder,,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,,Healthcare & Nursing Jobs,healthcare-nursing-jobs,"Graduates or Post Graduates in Life Sciences Nursing Physiotherapy Pharmacy Bio-Technology/Bio-Medical Engineering /B. Pharm / D.Pharm Good knowledge in Physiology and Anatomy Competent in Reading and Comprehending English language Punctuality, Attendance and General Adherence to company policies, procedures and practices Be a team player and active participant in meetings & reviews Should understand the Client SoP and code the chart received from the client Meet the production and quality targ…",2024-05-10T07:38:45Z,https://www.adzuna.in/details/4686704110?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5831924986,Piano Instructor (Male),Chaosology Technologies Private Limited,"Palayankottai, Tirunelveli","India, Tamil Nadu, Tirunelveli, Palayankottai",Tirunelveli,8.7256,77.69625,,,0,contract,part_time,Teaching Jobs,teaching-jobs,"Role Overview We are seeking a structured and patient Male Piano Instructor to conduct 1-on-1 piano lessons for a beginner student. This is a part-time, hourly-based position ideal for a music student, freelance tutor, or experienced church pianist who can simplify musical concepts and help a beginner build a strong foundation in practical playing and basic music theory. Key Responsibilities Practical Instruction: Teach foundational piano techniques, including correct finger positioning, postur…",2026-08-07T16:52:21Z,https://www.adzuna.in/details/5831924986?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli, Palayankottai","Palayankottai, Tirunelveli",Adzuna,,Coordinates from Adzuna,True
Adzuna,4801616980,RCF Expert - Tirunelveli,Dalmia Bharat Group,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,full_time,Sales Jobs,sales-jobs,Description 1. Financial Undertake pre and post-sales promotional activities for the period and take measures to increase the market share/sales targets using technical skills Control outstanding/over dues by vigilantly monitoring the dealers and ensure that the transactions are timely completed Take initiatives to drive growth for DCBL and ensure sustained growth in line with long-term and short-term objectives of the organization 2. Customer Coordinate with Regional Technical Services Manager…,2024-07-31T03:19:13Z,https://www.adzuna.in/details/4801616980?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
Adzuna,5843890077,Regional Manager - Tirunelveli,Veerix Biotech,"Palayankottai, Tirunelveli","India, Tamil Nadu, Tirunelveli, Palayankottai",Tirunelveli,8.7256,77.69625,,,0,permanent,full_time,Sales Jobs,sales-jobs,"Regional Manager - Pharmaceutical Sales Location: Tirunelveli, Tamilnadu Employment Type: Full-time Experience: 5 Years Salary: Based on Experience Job Summary We are seeking an experienced and results-oriented Regional Manager to lead pharmaceutical sales operations across the assigned region. The ideal candidate will be responsible for driving regional sales growth, managing and mentoring sales teams, expanding market presence, and building strong relationships with healthcare professionals, …",2026-08-16T08:54:19Z,https://www.adzuna.in/details/5843890077?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli, Palayankottai","Palayankottai, Tirunelveli",Adzuna,,Coordinates from Adzuna,True
Adzuna,5535017060,Relationship Manager - FI & Agriculture| Tirunelveli,CSB Bank,"Tirunelveli, Tamil Nadu","India, Tamil Nadu, Tirunelveli",Tirunelveli,8.7256,77.69625,,,0,,full_time,Accounting & Finance Jobs,accounting-finance-jobs,Description . Responsibilities 1) Business development and achivement of assigned targets 2) Laisoning with the branches for the business development and for servicing of the borrowers 3) Comply with the product and regularory policies and processes 4) Maintain the TAT in the end to end delivery of the credit 5) Cross selling of other products of the bank 6) Optimise the interest and fees to ensure the profitability of the business Qualifications Experience Range : 2 to 5 Years Qualifications :…,2025-12-10T00:06:52Z,https://www.adzuna.in/details/5535017060?utm_medium=api&utm_source=10d03a1b,"India, Tamil Nadu, Tirunelveli","Tirunelveli, Tamil Nadu",Adzuna,,Coordinates from Adzuna,True
