resume_id,job_id,job_title,company,ai_match_percentage,total_job_skills,matched_skill_count,skill_match_percentage,matched_skills,skill_gaps,skill_gap_count
146,17,,SpotOnMedia,40.52,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
146,24,,SpotOnMedia,40.52,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
146,1,,Calipers Consulting Private Limited,40.42,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
146,39,,KnowledgeWorks Global Limited,39.31,1,1,100.0,english r,english proficiency spoken english proficiency written,1
146,34,,Ashiana Housing Limited,37.53,1,1,100.0,data analytics r,data analyticsms-exceldata entrypower bidata analysis,1
146,23,,Netcore Cloud,36.94,1,1,100.0,r sql sql server,htmllinuxms sql server,1
146,12,,Belstar MicroFinance Limited,36.21,1,1,100.0,accounting plan r,accountingfinancial planningfinancial reporting,1
146,43,,Mintifi Finserve Private Limited,35.88,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
147,39,,KnowledgeWorks Global Limited,47.93,1,1,100.0,english r,english proficiency spoken english proficiency written,1
147,1,,Calipers Consulting Private Limited,46.7,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
147,43,,Mintifi Finserve Private Limited,46.04,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
147,37,,Urban Company,45.04,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
147,5,,SREEDHARA ENTERPRISES,43.06,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
147,38,,Urban Company Ltd.,42.07,2,1,50.0,english r,"english proficiency written, ms-excel",2
147,3,,Modtraa Design And Creation Incorporation,40.17,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
147,7,,Leafoberryy,40.05,1,1,100.0,communication data analytics r,leadershipteam managemente-commercedata analyticsmentorshipb2b saleseffective communication+2 more,1
147,17,,SpotOnMedia,39.16,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
147,24,,SpotOnMedia,39.16,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
148,1,,Calipers Consulting Private Limited,49.74,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
148,39,,KnowledgeWorks Global Limited,47.77,1,1,100.0,english r,english proficiency spoken english proficiency written,1
148,17,,SpotOnMedia,47.41,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
148,24,,SpotOnMedia,47.41,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
148,23,,Netcore Cloud,45.59,1,1,100.0,r sql sql server,htmllinuxms sql server,1
148,43,,Mintifi Finserve Private Limited,44.95,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
148,3,,Modtraa Design And Creation Incorporation,44.44,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
148,50,,Webvio Technologies,43.92,1,1,100.0,english logging r,bloggingsearch engine optimization seo creative writingproofreadingenglish proficiency written research and analytics,1
148,5,,SREEDHARA ENTERPRISES,41.78,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
148,37,,Urban Company,39.06,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
149,43,,Mintifi Finserve Private Limited,47.94,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
149,39,,KnowledgeWorks Global Limited,46.05,1,1,100.0,english r,english proficiency spoken english proficiency written,1
149,5,,SREEDHARA ENTERPRISES,45.31,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
149,29,,GlobalStep Services Private Limited,45.08,1,1,100.0,r,recruitmentresume screeninginterview coordination,1
149,1,,Calipers Consulting Private Limited,44.65,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
149,7,,Leafoberryy,44.21,1,1,100.0,communication data analytics r,leadershipteam managemente-commercedata analyticsmentorshipb2b saleseffective communication+2 more,1
149,37,,Urban Company,42.73,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
149,17,,SpotOnMedia,41.99,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
149,24,,SpotOnMedia,41.99,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
149,23,,Netcore Cloud,41.94,1,1,100.0,r sql sql server,htmllinuxms sql server,1
150,17,,SpotOnMedia,45.04,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
150,24,,SpotOnMedia,45.04,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
150,23,,Netcore Cloud,39.06,1,1,100.0,r sql sql server,htmllinuxms sql server,1
150,7,,Leafoberryy,38.76,1,1,100.0,communication data analytics r,leadershipteam managemente-commercedata analyticsmentorshipb2b saleseffective communication+2 more,1
150,1,,Calipers Consulting Private Limited,38.69,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
150,3,,Modtraa Design And Creation Incorporation,38.49,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
150,39,,KnowledgeWorks Global Limited,36.86,1,1,100.0,english r,english proficiency spoken english proficiency written,1
150,11,,Lishanth Enterprises,34.6,1,1,100.0,r,client relationship management crm sales managementsales supportcustomer supportsales strategy,1
150,43,,Mintifi Finserve Private Limited,33.19,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
150,45,,Lishanth Enterprises,32.94,1,1,100.0,r,client relationship management crm coordinationsales managementclient relationshipnegotiationscustomer acquisitionsales strategy,1
151,17,,SpotOnMedia,38.36,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
151,24,,SpotOnMedia,38.36,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
151,29,,GlobalStep Services Private Limited,37.94,1,1,100.0,r,recruitmentresume screeninginterview coordination,1
151,1,,Calipers Consulting Private Limited,35.14,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
151,48,,Zucol Group Of Companies,33.56,1,1,100.0,english r,creative writingenglish proficiency spoken english proficiency written network protocols,1
151,39,,KnowledgeWorks Global Limited,33.21,1,1,100.0,english r,english proficiency spoken english proficiency written,1
151,5,,SREEDHARA ENTERPRISES,33.02,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
151,43,,Mintifi Finserve Private Limited,32.13,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
151,37,,Urban Company,32.03,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
151,38,,Urban Company Ltd.,30.54,2,1,50.0,english r,"english proficiency written, ms-excel",2
152,23,,Netcore Cloud,41.66,1,1,100.0,r sql sql server,htmllinuxms sql server,1
152,17,,SpotOnMedia,37.86,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
152,24,,SpotOnMedia,37.86,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
152,39,,KnowledgeWorks Global Limited,35.08,1,1,100.0,english r,english proficiency spoken english proficiency written,1
152,50,,Webvio Technologies,33.97,1,1,100.0,english logging r,bloggingsearch engine optimization seo creative writingproofreadingenglish proficiency written research and analytics,1
152,3,,Modtraa Design And Creation Incorporation,32.25,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
152,26,,Imarticus Learning,31.63,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
152,1,,Calipers Consulting Private Limited,31.07,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
152,4,,CCL Advisors,29.37,1,1,100.0,legal research r,legal researchcompany lawlegal draftingstatutory complianceslegal writingcontract management,1
152,5,,SREEDHARA ENTERPRISES,29.0,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
153,50,,Webvio Technologies,37.19,1,1,100.0,english logging r,bloggingsearch engine optimization seo creative writingproofreadingenglish proficiency written research and analytics,1
153,23,,Netcore Cloud,34.99,1,1,100.0,r sql sql server,htmllinuxms sql server,1
153,26,,Imarticus Learning,34.27,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
153,3,,Modtraa Design And Creation Incorporation,33.94,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
153,17,,SpotOnMedia,33.27,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
153,24,,SpotOnMedia,33.27,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
153,39,,KnowledgeWorks Global Limited,31.57,1,1,100.0,english r,english proficiency spoken english proficiency written,1
153,1,,Calipers Consulting Private Limited,30.98,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
153,7,,Leafoberryy,26.39,1,1,100.0,communication data analytics r,leadershipteam managemente-commercedata analyticsmentorshipb2b saleseffective communication+2 more,1
153,29,,GlobalStep Services Private Limited,26.11,1,1,100.0,r,recruitmentresume screeninginterview coordination,1
154,17,,SpotOnMedia,47.96,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
154,24,,SpotOnMedia,47.96,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
154,39,,KnowledgeWorks Global Limited,45.11,1,1,100.0,english r,english proficiency spoken english proficiency written,1
154,3,,Modtraa Design And Creation Incorporation,42.93,2,1,50.0,communication english r ski,"english proficiency spoken english proficiency written kannada proficiency spoken interpersonal skillseffective communication, presentation skillsms-excel",2
154,1,,Calipers Consulting Private Limited,42.55,2,1,50.0,english r,"ms-exceldata entryenglish proficiency spoken english proficiency written, ms-office",2
154,50,,Webvio Technologies,40.29,1,1,100.0,english logging r,bloggingsearch engine optimization seo creative writingproofreadingenglish proficiency written research and analytics,1
154,26,,Imarticus Learning,37.36,1,1,100.0,design thinking r,content writingms-wordms-powerpointstoryboardingms-excelcontent managementdesign thinking+3 more,1
154,5,,SREEDHARA ENTERPRISES,36.2,2,1,50.0,accounting english r,"english proficiency spoken english proficiency written, ms-officeaccountingtallyms-excel",2
154,43,,Mintifi Finserve Private Limited,35.69,3,1,33.33,english r,"english proficiency spoken, ms-excel, ms-office",3
154,37,,Urban Company,35.23,2,1,50.0,english r,"english proficiency spoken, ms-excel",2
155,17,,SpotOnMedia,47.54,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
155,24,,SpotOnMedia,47.54,2,1,50.0,english hindi r,"ms-excelclient relationship management crm client relationshipenglish proficiency spoken english proficiency written hindi proficiency spoken +1 more, ms-office",2
