resume_id,job_id,job_title,company,location,resume_category,similarity_score,match_percentage,matched_skills,original_job_skills
146,40,,RMSI Private Limited,Hyderabad,,0.4062,40.62,r; sql; sql server,SQLMS SQL ServerGISArcGISSSMS
146,17,,SpotOnMedia,Work from home,,0.4052,40.52,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
146,24,,SpotOnMedia,Work from home,,0.4052,40.52,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
146,1,,Calipers Consulting Private Limited,"Secunderabad, Hyderabad (Hybrid)",,0.4042,40.42,english; r,"MS-Office, MS-ExcelData entryEnglish Proficiency (Spoken)English Proficiency (Written)"
146,39,,KnowledgeWorks Global Limited,"Chennai, Mumbai",,0.3931,39.31,english; r,English Proficiency (Spoken)English Proficiency (Written)
146,34,,Ashiana Housing Limited,Bhiwadi,,0.3753,37.53,data analytics; r,Data AnalyticsMS-ExcelData entryPower BIData Analysis
146,23,,Netcore Cloud,"Thane, Mumbai",,0.3694,36.94,r; sql; sql server,HTMLLinuxMS SQL Server
146,12,,Belstar MicroFinance Limited,Chennai,,0.3621,36.21,accounting; plan; r,AccountingFinancial planningFinancial Reporting
146,43,,Mintifi Finserve Private Limited,Mumbai,,0.3588,35.88,english; r,"MS-Office, MS-Excel, English Proficiency (Spoken)"
147,39,,KnowledgeWorks Global Limited,"Chennai, Mumbai",,0.4793,47.93,english; r,English Proficiency (Spoken)English Proficiency (Written)
147,1,,Calipers Consulting Private Limited,"Secunderabad, Hyderabad (Hybrid)",,0.467,46.7,english; r,"MS-Office, MS-ExcelData entryEnglish Proficiency (Spoken)English Proficiency (Written)"
147,43,,Mintifi Finserve Private Limited,Mumbai,,0.4604,46.04,english; r,"MS-Office, MS-Excel, English Proficiency (Spoken)"
147,37,,Urban Company,Bangalore,,0.4504,45.04,english; r,"MS-Excel, English Proficiency (Spoken)"
147,5,,SREEDHARA ENTERPRISES,Bangalore,,0.4306,43.06,accounting; english; r,"MS-OfficeAccountingTallyMS-Excel, English Proficiency (Spoken)English Proficiency (Written)"
147,38,,Urban Company Ltd.,Bangalore,,0.4207,42.07,english; r,"MS-Excel, English Proficiency (Written)"
147,3,,Modtraa Design And Creation Incorporation,Bangalore,,0.4017,40.17,communication; english; r; ski,"Presentation skillsMS-Excel, English Proficiency (Spoken)English Proficiency (Written)Kannada Proficiency (Spoken)Interpersonal skillsEffective Communication"
147,7,,Leafoberryy,Mumbai,,0.4005,40.05,communication; data analytics; r,LeadershipTeam ManagementE-commerceData AnalyticsMentorshipB2B SalesEffective Communication+2 more
147,17,,SpotOnMedia,Work from home,,0.3916,39.16,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
147,24,,SpotOnMedia,Work from home,,0.3916,39.16,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
148,1,,Calipers Consulting Private Limited,"Secunderabad, Hyderabad (Hybrid)",,0.4974,49.74,english; r,"MS-Office, MS-ExcelData entryEnglish Proficiency (Spoken)English Proficiency (Written)"
148,39,,KnowledgeWorks Global Limited,"Chennai, Mumbai",,0.4777,47.77,english; r,English Proficiency (Spoken)English Proficiency (Written)
148,17,,SpotOnMedia,Work from home,,0.4741,47.41,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
148,24,,SpotOnMedia,Work from home,,0.4741,47.41,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
148,23,,Netcore Cloud,"Thane, Mumbai",,0.4559,45.59,r; sql; sql server,HTMLLinuxMS SQL Server
148,43,,Mintifi Finserve Private Limited,Mumbai,,0.4495,44.95,english; r,"MS-Office, MS-Excel, English Proficiency (Spoken)"
148,3,,Modtraa Design And Creation Incorporation,Bangalore,,0.4444,44.44,communication; english; r; ski,"Presentation skillsMS-Excel, English Proficiency (Spoken)English Proficiency (Written)Kannada Proficiency (Spoken)Interpersonal skillsEffective Communication"
148,50,,Webvio Technologies,Delhi,,0.4392,43.92,english; logging; r,BloggingSearch Engine Optimization (SEO)Creative WritingProofreadingEnglish Proficiency (Written)Research and Analytics
148,5,,SREEDHARA ENTERPRISES,Bangalore,,0.4178,41.78,accounting; english; r,"MS-OfficeAccountingTallyMS-Excel, English Proficiency (Spoken)English Proficiency (Written)"
148,37,,Urban Company,Bangalore,,0.3906,39.06,english; r,"MS-Excel, English Proficiency (Spoken)"
149,43,,Mintifi Finserve Private Limited,Mumbai,,0.4794,47.94,english; r,"MS-Office, MS-Excel, English Proficiency (Spoken)"
149,39,,KnowledgeWorks Global Limited,"Chennai, Mumbai",,0.4605,46.05,english; r,English Proficiency (Spoken)English Proficiency (Written)
149,5,,SREEDHARA ENTERPRISES,Bangalore,,0.4531,45.31,accounting; english; r,"MS-OfficeAccountingTallyMS-Excel, English Proficiency (Spoken)English Proficiency (Written)"
149,29,,GlobalStep Services Private Limited,Pune,,0.4508,45.08,r,RecruitmentResume screeningInterview Coordination
149,1,,Calipers Consulting Private Limited,"Secunderabad, Hyderabad (Hybrid)",,0.4465,44.65,english; r,"MS-Office, MS-ExcelData entryEnglish Proficiency (Spoken)English Proficiency (Written)"
149,7,,Leafoberryy,Mumbai,,0.4421,44.21,communication; data analytics; r,LeadershipTeam ManagementE-commerceData AnalyticsMentorshipB2B SalesEffective Communication+2 more
149,37,,Urban Company,Bangalore,,0.4273,42.73,english; r,"MS-Excel, English Proficiency (Spoken)"
149,17,,SpotOnMedia,Work from home,,0.4199,41.99,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
149,24,,SpotOnMedia,Work from home,,0.4199,41.99,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
149,23,,Netcore Cloud,"Thane, Mumbai",,0.4194,41.94,r; sql; sql server,HTMLLinuxMS SQL Server
150,17,,SpotOnMedia,Work from home,,0.4504,45.04,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
150,24,,SpotOnMedia,Work from home,,0.4504,45.04,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
150,23,,Netcore Cloud,"Thane, Mumbai",,0.3906,39.06,r; sql; sql server,HTMLLinuxMS SQL Server
150,7,,Leafoberryy,Mumbai,,0.3876,38.76,communication; data analytics; r,LeadershipTeam ManagementE-commerceData AnalyticsMentorshipB2B SalesEffective Communication+2 more
150,1,,Calipers Consulting Private Limited,"Secunderabad, Hyderabad (Hybrid)",,0.3869,38.69,english; r,"MS-Office, MS-ExcelData entryEnglish Proficiency (Spoken)English Proficiency (Written)"
150,3,,Modtraa Design And Creation Incorporation,Bangalore,,0.3849,38.49,communication; english; r; ski,"Presentation skillsMS-Excel, English Proficiency (Spoken)English Proficiency (Written)Kannada Proficiency (Spoken)Interpersonal skillsEffective Communication"
150,39,,KnowledgeWorks Global Limited,"Chennai, Mumbai",,0.3686,36.86,english; r,English Proficiency (Spoken)English Proficiency (Written)
150,11,,Lishanth Enterprises,Vijayawada,,0.346,34.6,r,Client Relationship Management (CRM)Sales ManagementSales SupportCustomer SupportSales Strategy
150,43,,Mintifi Finserve Private Limited,Mumbai,,0.3319,33.19,english; r,"MS-Office, MS-Excel, English Proficiency (Spoken)"
150,45,,Lishanth Enterprises,"Narasaraopet, Anakapalle, Macherla, Prathipadu, Bapatla, Chirala, Gajuwaka Part",,0.3294,32.94,r,Client Relationship Management (CRM)CoordinationSales ManagementClient RelationshipNegotiationsCustomer AcquisitionSales Strategy
151,17,,SpotOnMedia,Work from home,,0.3836,38.36,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
151,24,,SpotOnMedia,Work from home,,0.3836,38.36,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
151,29,,GlobalStep Services Private Limited,Pune,,0.3794,37.94,r,RecruitmentResume screeningInterview Coordination
151,1,,Calipers Consulting Private Limited,"Secunderabad, Hyderabad (Hybrid)",,0.3514,35.14,english; r,"MS-Office, MS-ExcelData entryEnglish Proficiency (Spoken)English Proficiency (Written)"
151,48,,Zucol Group Of Companies,Pune,,0.3356,33.56,english; r,Creative WritingEnglish Proficiency (Spoken)English Proficiency (Written)Network protocols
151,39,,KnowledgeWorks Global Limited,"Chennai, Mumbai",,0.3321,33.21,english; r,English Proficiency (Spoken)English Proficiency (Written)
151,5,,SREEDHARA ENTERPRISES,Bangalore,,0.3302,33.02,accounting; english; r,"MS-OfficeAccountingTallyMS-Excel, English Proficiency (Spoken)English Proficiency (Written)"
151,43,,Mintifi Finserve Private Limited,Mumbai,,0.3213,32.13,english; r,"MS-Office, MS-Excel, English Proficiency (Spoken)"
151,37,,Urban Company,Bangalore,,0.3203,32.03,english; r,"MS-Excel, English Proficiency (Spoken)"
151,38,,Urban Company Ltd.,Bangalore,,0.3054,30.54,english; r,"MS-Excel, English Proficiency (Written)"
152,23,,Netcore Cloud,"Thane, Mumbai",,0.4166,41.66,r; sql; sql server,HTMLLinuxMS SQL Server
152,17,,SpotOnMedia,Work from home,,0.3786,37.86,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
152,24,,SpotOnMedia,Work from home,,0.3786,37.86,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
152,39,,KnowledgeWorks Global Limited,"Chennai, Mumbai",,0.3508,35.08,english; r,English Proficiency (Spoken)English Proficiency (Written)
152,50,,Webvio Technologies,Delhi,,0.3397,33.97,english; logging; r,BloggingSearch Engine Optimization (SEO)Creative WritingProofreadingEnglish Proficiency (Written)Research and Analytics
152,3,,Modtraa Design And Creation Incorporation,Bangalore,,0.3225,32.25,communication; english; r; ski,"Presentation skillsMS-Excel, English Proficiency (Spoken)English Proficiency (Written)Kannada Proficiency (Spoken)Interpersonal skillsEffective Communication"
152,26,,Imarticus Learning,"Mumbai, Noida",,0.3163,31.63,design thinking; r,Content WritingMS-WordMS-PowerPointStoryboardingMS-ExcelContent ManagementDesign Thinking+3 more
152,1,,Calipers Consulting Private Limited,"Secunderabad, Hyderabad (Hybrid)",,0.3107,31.07,english; r,"MS-Office, MS-ExcelData entryEnglish Proficiency (Spoken)English Proficiency (Written)"
152,4,,CCL Advisors,Mumbai,,0.2937,29.37,legal research; r,Legal ResearchCompany LawLegal DraftingStatutory compliancesLegal WritingContract Management
152,5,,SREEDHARA ENTERPRISES,Bangalore,,0.29,29.0,accounting; english; r,"MS-OfficeAccountingTallyMS-Excel, English Proficiency (Spoken)English Proficiency (Written)"
153,50,,Webvio Technologies,Delhi,,0.3719,37.19,english; logging; r,BloggingSearch Engine Optimization (SEO)Creative WritingProofreadingEnglish Proficiency (Written)Research and Analytics
153,23,,Netcore Cloud,"Thane, Mumbai",,0.3499,34.99,r; sql; sql server,HTMLLinuxMS SQL Server
153,26,,Imarticus Learning,"Mumbai, Noida",,0.3427,34.27,design thinking; r,Content WritingMS-WordMS-PowerPointStoryboardingMS-ExcelContent ManagementDesign Thinking+3 more
153,3,,Modtraa Design And Creation Incorporation,Bangalore,,0.3394,33.94,communication; english; r; ski,"Presentation skillsMS-Excel, English Proficiency (Spoken)English Proficiency (Written)Kannada Proficiency (Spoken)Interpersonal skillsEffective Communication"
153,17,,SpotOnMedia,Work from home,,0.3327,33.27,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
153,24,,SpotOnMedia,Work from home,,0.3327,33.27,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
153,39,,KnowledgeWorks Global Limited,"Chennai, Mumbai",,0.3157,31.57,english; r,English Proficiency (Spoken)English Proficiency (Written)
153,1,,Calipers Consulting Private Limited,"Secunderabad, Hyderabad (Hybrid)",,0.3098,30.98,english; r,"MS-Office, MS-ExcelData entryEnglish Proficiency (Spoken)English Proficiency (Written)"
153,7,,Leafoberryy,Mumbai,,0.2639,26.39,communication; data analytics; r,LeadershipTeam ManagementE-commerceData AnalyticsMentorshipB2B SalesEffective Communication+2 more
153,29,,GlobalStep Services Private Limited,Pune,,0.2611,26.11,r,RecruitmentResume screeningInterview Coordination
154,17,,SpotOnMedia,Work from home,,0.4796,47.96,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
154,24,,SpotOnMedia,Work from home,,0.4796,47.96,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
154,39,,KnowledgeWorks Global Limited,"Chennai, Mumbai",,0.4511,45.11,english; r,English Proficiency (Spoken)English Proficiency (Written)
154,3,,Modtraa Design And Creation Incorporation,Bangalore,,0.4293,42.93,communication; english; r; ski,"Presentation skillsMS-Excel, English Proficiency (Spoken)English Proficiency (Written)Kannada Proficiency (Spoken)Interpersonal skillsEffective Communication"
154,1,,Calipers Consulting Private Limited,"Secunderabad, Hyderabad (Hybrid)",,0.4255,42.55,english; r,"MS-Office, MS-ExcelData entryEnglish Proficiency (Spoken)English Proficiency (Written)"
154,50,,Webvio Technologies,Delhi,,0.4029,40.29,english; logging; r,BloggingSearch Engine Optimization (SEO)Creative WritingProofreadingEnglish Proficiency (Written)Research and Analytics
154,26,,Imarticus Learning,"Mumbai, Noida",,0.3736,37.36,design thinking; r,Content WritingMS-WordMS-PowerPointStoryboardingMS-ExcelContent ManagementDesign Thinking+3 more
154,5,,SREEDHARA ENTERPRISES,Bangalore,,0.362,36.2,accounting; english; r,"MS-OfficeAccountingTallyMS-Excel, English Proficiency (Spoken)English Proficiency (Written)"
154,43,,Mintifi Finserve Private Limited,Mumbai,,0.3569,35.69,english; r,"MS-Office, MS-Excel, English Proficiency (Spoken)"
154,37,,Urban Company,Bangalore,,0.3523,35.23,english; r,"MS-Excel, English Proficiency (Spoken)"
155,17,,SpotOnMedia,Work from home,,0.4754,47.54,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
155,24,,SpotOnMedia,Work from home,,0.4754,47.54,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
155,29,,GlobalStep Services Private Limited,Pune,,0.4724,47.24,r,RecruitmentResume screeningInterview Coordination
155,5,,SREEDHARA ENTERPRISES,Bangalore,,0.4724,47.24,accounting; english; r,"MS-OfficeAccountingTallyMS-Excel, English Proficiency (Spoken)English Proficiency (Written)"
155,43,,Mintifi Finserve Private Limited,Mumbai,,0.468,46.8,english; r,"MS-Office, MS-Excel, English Proficiency (Spoken)"
155,1,,Calipers Consulting Private Limited,"Secunderabad, Hyderabad (Hybrid)",,0.4569,45.69,english; r,"MS-Office, MS-ExcelData entryEnglish Proficiency (Spoken)English Proficiency (Written)"
155,37,,Urban Company,Bangalore,,0.4198,41.98,english; r,"MS-Excel, English Proficiency (Spoken)"
155,26,,Imarticus Learning,"Mumbai, Noida",,0.4126,41.26,design thinking; r,Content WritingMS-WordMS-PowerPointStoryboardingMS-ExcelContent ManagementDesign Thinking+3 more
155,3,,Modtraa Design And Creation Incorporation,Bangalore,,0.4056,40.56,communication; english; r; ski,"Presentation skillsMS-Excel, English Proficiency (Spoken)English Proficiency (Written)Kannada Proficiency (Spoken)Interpersonal skillsEffective Communication"
155,45,,Lishanth Enterprises,"Narasaraopet, Anakapalle, Macherla, Prathipadu, Bapatla, Chirala, Gajuwaka Part",,0.4047,40.47,r,Client Relationship Management (CRM)CoordinationSales ManagementClient RelationshipNegotiationsCustomer AcquisitionSales Strategy
156,26,,Imarticus Learning,"Mumbai, Noida",,0.3692,36.92,design thinking; r,Content WritingMS-WordMS-PowerPointStoryboardingMS-ExcelContent ManagementDesign Thinking+3 more
156,17,,SpotOnMedia,Work from home,,0.3623,36.23,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
156,24,,SpotOnMedia,Work from home,,0.3623,36.23,english; hindi; r,"MS-Office, MS-ExcelClient Relationship Management (CRM)Client RelationshipEnglish Proficiency (Spoken)English Proficiency (Written)Hindi Proficiency (Spoken)+1 more"
156,1,,Calipers Consulting Private Limited,"Secunderabad, Hyderabad (Hybrid)",,0.341,34.1,english; r,"MS-Office, MS-ExcelData entryEnglish Proficiency (Spoken)English Proficiency (Written)"
156,4,,CCL Advisors,Mumbai,,0.334,33.4,legal research; r,Legal ResearchCompany LawLegal DraftingStatutory compliancesLegal WritingContract Management
