source,source_job_id,job_title,company,location,location_area,searched_location,latitude,longitude,salary_min,salary_max,salary_is_predicted,contract_type,contract_time,category,description,created,redirect_url,profession_category,search_term
Adzuna,4988851533,Data Scientist,TVS Credit Services,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1000000.0,2000000.0,0,,full_time,Accounting & Finance Jobs,"Job Description: Be responsible for scaling our analytics capability across all internal disciplines and guide our strategic direction in regards to analytics Organize and analyze large, diverse data sets across multiple platforms Identify key insights and leverage them to inform and influence product strategy Technical Interactions with vendor or partners in technical capacity for scope/ approach & deliverables. Develops proof of concept to prove or disprove validity of concept. Working with a…",2024-12-25T11:57:37Z,https://www.adzuna.in/details/4988851533?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,4950142330,Data Scientist,Kaleidofin,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,500000.0,3000000.0,0,,full_time,IT Jobs,"Key Responsibilities: Partnering with clients and internal business owners (product, marketing, edit, etc.) to understand needs and develop models and products for Kaleidofin business line. Good understanding of the underlying business and workings of cross functional teams for successful execution Design and develop analyses based on business requirement needs and challenges. Leveraging statistical analysis on consumer research and data mining projects, including segmentation, clustering, fact…",2024-11-25T11:32:34Z,https://www.adzuna.in/details/4950142330?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,2406639454,Data Scientist,Ganit Business Solutions,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,600000.0,2000000.0,0,,full_time,IT Jobs,"Ganit Inc. is the fastest growing Data Science & AI company in Chennai. Founded in 2017, by 3 industry experts who are alumnus of IITs/SPJIMR with each of them having 17 years of experience in the field of analytics. We are in the business of maximising Decision Making Power (DMP) for companies by providing solutions at the intersection of hypothesis based analytics, discovery based AI and IoT. Our solutions are a combination of customised services and functional product suite. We primarily ope…",2021-08-25T23:06:44Z,https://www.adzuna.in/details/2406639454?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,5692863719,Data Scientist,Petras solutions,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1500000.0,2000000.0,0,,full_time,IT Jobs,"What you’ll do? Partnering with internal business owners (product, marketing, edit, etc.) to understand needs anddevelop custom analysis to optimize for user engagement and retention. Good understanding of the underlying business and workings of cross functional teams for successful execution. Design and develop analyses based on business requirement needs and challenges. Leveraging statistical analysis on consumer research and data mining projects, including segmentation, clustering, factor an…",2026-04-08T11:41:45Z,https://www.adzuna.in/details/5692863719?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,1846500973,Data Scientist,codeMantra,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,1000000.0,2500000.0,0,,full_time,IT Jobs,"ML ARCHITECT Job Overview We are looking for a ML Architect to help us discover the information hidden in vast amounts of data, and help us make smarter decisions to deliver even better products. Your primary focus will be in applying data mining techniques, doing statistical analysis, and building high quality prediction systems integrated with our products. They must have strong experience using variety of data mining and data analysis methods, building and implementing models, using/creating…",2020-11-27T02:59:48Z,https://www.adzuna.in/details/1846500973?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,4590721240,Data Scientist,People First Consultants,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"Job Description: 1.Be a hands on problem solver with consultative approach, who can apply Machine Learning & Deep Learning algorithms to solve business challenges a. Use the knowledge of wide variety of AI/ML techniques and algorithms to find what combinations of these techniques can best solve the problem b. Improve Model accuracy to deliver greater business impact c.Estimate business impact due to deployment of model 2.Work with the domain/customer teams to understand business context , data …",2024-03-03T15:32:32Z,https://www.adzuna.in/details/4590721240?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,5817921716,Data Scientist,Colan Infotech,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Practical knowledge and working experience on Statistics and Operation Research methods. Practical knowledge and working experience in tools and frameworks like Flask, PySpark, Pytorch, tensorflow, keras, Databricks, OpenCV, Pillow/PIL, streamlit, d3js, dashplotly, neo4j. Good understanding of how to apply predictive and machine learning techniques like regression models, XGBoost, random forest, GBM, Neural Nets, SVM etc. Proficient with NLP techniques like RNN, LSTM and Attention based models …",2026-07-28T07:45:35Z,https://www.adzuna.in/details/5817921716?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,5817921720,Data Scientist,Colan Infotech,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Practical knowledge and working experience on Statistics and Operation Research methods. Practical knowledge and working experience in tools and frameworks like Flask, PySpark, Pytorch, tensorflow, keras, Databricks, OpenCV, Pillow/PIL, streamlit, d3js, dashplotly, neo4j. Good understanding of how to apply predictive and machine learning techniques like regression models, XGBoost, random forest, GBM, Neural Nets, SVM etc. Proficient with NLP techniques like RNN, LSTM and Attention based models …",2026-07-28T07:45:35Z,https://www.adzuna.in/details/5817921720?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,5783570113,Key Account Director - IT services and consulting : BFSI clients,QualityKiosk Technologies,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,contract,,Sales Jobs,"QualityKiosk is looking for a Boundary Pusher, Organized & Extremely detail oriented and a Passionate person as an Enterprise Account Director to manage large banking clients (domestic markets) Job Description: Position : Key Account Director for BFSI Domain ( Banking preferred) Reporting to : Banking Sales Head (India Markets) Location: Chennai Apply now: deepa.radhakrishnani@qualitykiosk.com About the Role Are you ready to lead strategic partnerships with some of India’s most innovative and…",2026-07-01T17:19:36Z,https://www.adzuna.in/land/ad/5783570113?se=1n0MS0Gd8RGe1qAg5spVDw&utm_medium=api&utm_source=10d03a1b&v=BFA327C23F723C8E4C467EF8D5D6F1DC21F56424,IT & Software,data scientist
Adzuna,5845683199,Academic Counsellor – EdTech Sales | Student Counselling & Admissions,"Boston Institute of Analytics - Porur, Chennai Campus","Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,Teaching Jobs,"Job Title: Academic Counsellor – EdTech Sales | Student Counselling & Admissions Location: Porur, Chennai Company: Boston Institute of Analytics - Porur Experience: Minimum 1 – 4 years of experience in EdTech sales, academic counselling, admissions, or a related student - facing role Company Description Boston Institute of Analytics is looking for a motivated Academic Counsellor who can guide prospective students and families through program selection and admissions decisions. The role focuses …",2026-08-18T05:08:30Z,https://www.adzuna.in/land/ad/5845683199?se=1n0MS0Gd8RGe1qAg5spVDw&utm_medium=api&utm_source=10d03a1b&v=A278B1679ED15675A983E597BD40067BCBB8B1E1,IT & Software,data scientist
Adzuna,5842760732,Manager-Data Science,Cognizant,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,Job Summary This role involves managing data science projects driving analytics strategies and delivering actionable insights to support business decisions. The Manager-Data Science will collaborate with cross-functional teams to optimize processes and enhance organizational performance through data-driven solutions. Responsibilities Lead the development and implementation of data science strategies to address complex business challenges and opportunities. Oversee the design and execution of …,2026-08-15T11:31:46Z,https://www.adzuna.in/details/5842760732?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,5317457606,Lead Data Scientist,TNQ Tech Pvt Ltd,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,2000000.0,3000000.0,0,,full_time,IT Jobs,"Company Description TNQTech is a publishing technology and services company. Our AI-enabled technology and products deliver content services to some of the largest commercial publishers, prestigious learned societies, associations, and university presses. These services reach millions of authors through our clientele. We are dedicated to advancing publishing technology and providing innovative solutions to our users. Role Description This is a full-time on-site role for a Senior Data Scientist …",2025-07-23T07:41:28Z,https://www.adzuna.in/details/5317457606?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,2809247230,Data Science Engineer,Myna Solutions,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,0.0,1800000.0,0,,full_time,IT Jobs,"Job Title : DataScience Engineer Work Location : Chennai Experience Level : 5yrs Package : Upto 18 LPA Notice Period : Immediate Joiners It's a full-time opportunity with our client. Mandatory Skills:Machine Learning,Python,Tableau & SQL Job Requirements: 2 years of industry experience in predictive modeling, data science, and Analysis. Experience with ML models including but not limited to Regression, Random Forests, XGBoost. Experience in an ML engineer or data scientist role building and dep…",2022-01-13T04:26:52Z,https://www.adzuna.in/details/2809247230?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,5762860067,Staff Data Scientist,Recruitment Fraud Alert,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,full_time,IT Jobs,"About the Company We are a healthcare technology company transforming how clinical and administrative documents are exchanged. Our platform integrates secure cloud fax, intelligent document processing, and EHR interoperability to streamline workflows and improve patient outcomes. We are committed to leveraging both traditional ML and cutting-edge GenAI to automate and optimize document-driven processes across the healthcare ecosystem. Position Summary As a Staff Data Scientist, you will serve a…",2026-06-14T02:27:04Z,https://www.adzuna.in/details/5762860067?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,3187994677,Data Scientist (Luxembourg),Amazon,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,permanent,,IT Jobs,"Are you a talented and inventive scientist with a strong passion about modern data technologies and interested to improve business processes, extracting value from the data? Would you like to be a part of an organization that is aiming to use self-learning technology to process data in order to support the management of the procurement function? The Global Procurement Technology, as a part of Global Procurement Operations, is seeking a skilled Data Scientist to help build its future data intell…",2022-06-01T21:29:12Z,https://www.adzuna.in/details/3187994677?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
Adzuna,4801585294,Data Scientist | Offshore,Photon Group,"Chennai, Tamil Nadu","['India', 'Tamil Nadu', 'Chennai']",chennai,13.06041,80.24963,,,0,,,IT Jobs,"Description Requirements: • Bachelor’s or Master of Science Degree in Computer Science, or related field • Required 5 years professional experience as a software engineer in machine learning, natural language processing, and data science (design and coding) • Strong understanding and hands-on experience of AI and any of ML, DL, NLP, RL etc. • Strong understanding of data science principles and processes Experience with NLP, LLMs, deep learning and working with typical data used in such models •…",2024-07-31T03:17:02Z,https://www.adzuna.in/details/4801585294?utm_medium=api&utm_source=10d03a1b,IT & Software,data scientist
